,subid,state1_high_coef,l_high_coef,o_high_coef,state1_low_coef,l_low_coef,o_low_coef,high_arm,state1_diff,l_diff,o_diff
28,A30RTQC0LLY19K,-9.29310344827586,-4.668103448275861,-4.543103448275849,-11.043103448275854,3.2068965517241423,-5.793103448275854,outside,1.7499999999999947,-7.8750000000000036,1.2500000000000053
29,A3DDTGMRDXR9NR,-25.293103448275847,31.206896551724157,50.206896551724135,-32.04310344827586,5.706896551724142,16.456896551724135,inside,6.750000000000011,25.500000000000014,33.75
30,A15CL9A9FVSJDW,64.36206896551724,7.737068965517238,0.8620689655172162,76.61206896551721,-5.137931034482776,29.612068965517224,outside,-12.249999999999972,12.875000000000014,-28.750000000000007
31,A1M1E62KXCDNL0,0.36206896551724194,24.98706896551723,30.11206896551724,-27.88793103448276,25.112068965517242,34.36206896551725,inside,28.250000000000004,-0.12500000000001066,-4.250000000000014
32,A7GT7BIC7ERWE,-1.844827586206895,-4.344827586206895,-5.344827586206895,-10.594827586206897,-4.469827586206895,-1.8448275862068972,outside,8.750000000000002,0.125,-3.499999999999998
33,A2L2E6J3D23CN4,20.051724137931032,-3.1982758620689737,-1.6982758620689662,-10.44827586206897,-1.0732758620689644,12.551724137931027,inside,30.5,-2.1250000000000093,-14.249999999999993
34,AWAHIWLMQ0HUQ,-7.5517241379310365,47.07327586206897,43.698275862068954,-21.05172413793104,33.94827586206897,48.69827586206896,outside,13.500000000000004,13.125,-5.000000000000007
35,A31A1PVXLJBISZ,-6.163793103448277,-2.1637931034482776,0.8362068965517242,-0.1637931034482767,-2.0387931034482776,-6.6637931034482785,outside,-6.0,-0.125,7.500000000000003
36,A2KQ1VCW1B8QJP,23.991379310344826,36.11637931034482,32.241379310344826,20.491379310344826,30.491379310344822,9.741379310344826,outside,3.5,5.6249999999999964,22.5
37,A3HW4QDJB63OQ2,-4.456896551724132,4.793103448275863,16.04310344827587,-8.206896551724135,0.4181034482758652,-8.456896551724133,inside,3.7500000000000036,4.374999999999998,24.5
38,A24BN4WKUH4LR2,-0.594827586206893,-9.219827586206906,10.655172413793114,-9.844827586206899,1.7801724137930988,-16.0948275862069,outside,9.250000000000005,-11.000000000000004,26.750000000000014
39,A36P1ZQ0GYF567,88.40517241379311,5.905172413793096,9.155172413793121,64.90517241379311,41.030172413793096,-37.594827586206904,outside,23.5,-35.125,46.75000000000003
40,A2R6UQCQ8T3RZE,24.215517241379313,45.46551724137933,29.215517241379317,45.46551724137932,31.340517241379334,25.215517241379317,inside,-21.250000000000004,14.124999999999996,4.0
41,A1PVL74S10WYD7,0.32758620689655016,7.577586206896557,-11.672413793103456,11.577586206896555,6.95258620689655,-3.922413793103451,inside,-11.250000000000005,0.6250000000000071,-7.750000000000004
42,AQ0YWEW29GSIJ,101.31896551724132,8.31896551724138,14.068965517241404,89.06896551724135,8.068965517241365,-16.931034482758633,outside,12.249999999999972,0.250000000000016,31.000000000000036
43,A39CG6GXC2ZJXB,0.04310344827585451,25.293103448275865,24.79310344827587,8.293103448275868,25.418103448275858,3.54310344827587,outside,-8.250000000000014,-0.1249999999999929,21.25
44,AERUGBNS48Z4N,-5.939655172413794,1.3103448275862108,-4.939655172413795,15.560344827586208,1.685344827586207,4.8103448275862135,outside,-21.5,-0.3749999999999962,-9.750000000000009
45,A19YM9K2W233IM,83.58620689655169,60.21120689655176,-30.413793103448263,35.08620689655173,33.08620689655173,-12.163793103448278,inside,48.49999999999996,27.12500000000003,-18.249999999999986
46,A2JXPT39AWRES7,-2.7068965517241357,2.0431034482758594,8.043103448275863,-2.2068965517241383,9.543103448275865,-2.206896551724133,outside,-0.49999999999999734,-7.500000000000005,10.249999999999996
47,A37PUSY6CJ7TQ0,35.75862068965519,18.508620689655164,42.508620689655196,-41.24137931034483,7.633620689655173,-3.7413793103448185,outside,77.00000000000003,10.874999999999991,46.250000000000014
48,A3USP1ZP069KCK,-18.310344827586206,6.064655172413798,5.439655172413782,7.439655172413799,-12.560344827586203,4.189655172413794,outside,-25.750000000000007,18.625,1.2499999999999885
49,AVCOBHDVXZOZL,2.8448275862068955,-2.1551724137931068,2.844827586206897,-4.155172413793105,0.7198275862068966,2.3448275862068972,outside,7.0,-2.8750000000000036,0.49999999999999956
50,A2RVFMCKSSEHDV,-22.767241379310352,5.48275862068966,-7.7672413793103505,-3.267241379310343,11.482758620689651,14.482758620689655,outside,-19.50000000000001,-5.999999999999991,-22.250000000000007
51,A27W025UEXS1G0,4.637931034482769,-6.862068965517235,-40.11206896551722,-16.362068965517242,10.637931034482767,-8.362068965517253,outside,21.00000000000001,-17.5,-31.749999999999964
52,A1F2N0IPSNJF3R,-14.301724137931032,7.3232758620689715,-3.5517241379310347,6.698275862068974,-7.926724137931036,-17.301724137931032,inside,-21.000000000000007,15.250000000000007,13.749999999999996
53,A1Q56N80RJLQ7S,-9.534482758620685,-1.0344827586206935,4.465517241379311,-5.78448275862069,9.090517241379306,-0.28448275862068584,outside,-3.7499999999999947,-10.125,4.749999999999997
54,AJFIMLAWP65TE,11.241379310344815,-7.383620689655169,6.991379310344813,54.74137931034482,10.241379310344819,5.991379310344843,outside,-43.5,-17.624999999999986,0.9999999999999698
55,A2WNTI69VVVWMZ,-14.594827586206904,18.030172413793096,-6.594827586206893,16.405172413793114,32.030172413793096,7.655172413793117,inside,-31.000000000000018,-14.0,-14.25000000000001
56,A21OS9KG7JNHR7,-13.474137931034482,28.525862068965523,12.775862068965505,-2.2241379310344804,0.15086206896552667,6.775862068965518,outside,-11.250000000000002,28.374999999999996,5.999999999999988
57,A5D0231X0XJNV,3.9310344827586237,-7.818965517241377,-4.31896551724138,-0.06896551724138078,-9.568965517241377,-8.318965517241384,outside,4.000000000000004,1.75,4.000000000000004
58,A1LLAP0EV74WMS,4.387931034482757,-2.737068965517242,7.387931034482754,1.8879310344827565,0.3879310344827569,-3.36206896551724,outside,2.500000000000001,-3.124999999999999,10.749999999999993
59,A33XAJW8WGY3O9,-2.956896551724137,-3.83189655172414,-0.7068965517241423,8.04310344827586,1.2931034482758599,3.5431034482758617,outside,-10.999999999999996,-5.125,-4.2500000000000036
60,A2MW5S0XS0D5MN,2.068965517241379,-1.1810344827586214,-1.1810344827586217,10.568965517241383,-2.931034482758625,-3.9310344827586237,outside,-8.500000000000004,1.7500000000000036,2.7500000000000018
61,AVN1RGGP00USR,2.034482758620696,11.284482758620697,-2.465517241379306,18.784482758620705,0.034482758620687726,-10.965517241379311,outside,-16.750000000000007,11.25000000000001,8.500000000000005
62,A2D6VL5XE0O4D3,-6.9396551724137865,-11.189655172413808,17.810344827586206,-13.439655172413795,-6.564655172413798,4.310344827586215,outside,6.500000000000009,-4.62500000000001,13.499999999999991
63,AEWGY34WUIA32,22.344827586206886,32.59482758620689,6.344827586206906,-14.155172413793107,2.219827586206904,17.594827586206883,inside,36.49999999999999,30.374999999999986,-11.249999999999977
64,A3TT7QV49VCZJ9,-10.96551724137931,12.534482758620687,30.534482758620676,-30.215517241379313,7.534482758620689,27.034482758620694,outside,19.250000000000004,4.999999999999998,3.4999999999999822
65,A36T7N6CT9GUCG,2.3879310344827585,-3.987068965517258,18.38793103448274,-14.112068965517256,-1.7370689655172458,35.88793103448277,inside,16.500000000000014,-2.2500000000000124,-17.50000000000003
66,A25W2HZYMZVCM1,-10.13793103448276,-13.012931034482758,-9.637931034482762,33.86206896551724,-24.387931034482765,-19.137931034482758,inside,-44.0,11.375000000000007,9.499999999999996
67,AUFUUD4WG9CVO,-36.077586206896534,-10.077586206896559,72.1724137931034,-48.077586206896555,-16.702586206896548,64.4224137931035,inside,12.000000000000021,6.624999999999989,7.7499999999999005
68,A14LASEXBQ8C5W,-7.1982758620689635,15.801724137931043,32.80172413793103,-11.19827586206896,21.30172413793106,9.301724137931052,outside,3.9999999999999973,-5.500000000000018,23.49999999999998
69,ATKNH6OR2G11O,-23.75862068965519,75.61637931034483,44.74137931034483,-12.50862068965516,66.24137931034483,29.49137931034483,inside,-11.250000000000028,9.375,15.250000000000004
70,A16Y5JEB1EF9CY,-3.698275862068968,16.42672413793104,10.301724137931021,1.3017241379310365,4.801724137931036,8.051724137931027,outside,-5.000000000000004,11.625000000000004,2.2499999999999947
71,AFKB7F09OVKV7,-13.741379310344824,5.008620689655173,1.0086206896551557,-4.991379310344825,4.133620689655174,21.508620689655167,inside,-8.75,0.8749999999999982,-20.50000000000001
72,A3TDA1NWHNQFE3,-6.060344827586209,21.5646551724138,-7.810344827586196,4.939655172413799,18.314655172413794,-6.060344827586203,inside,-11.000000000000007,3.250000000000007,-1.749999999999993
73,A2HRUFTA09371Y,27.275862068965505,10.150862068965527,15.025862068965516,41.02586206896552,10.27586206896551,6.0258620689655205,outside,-13.750000000000018,-0.12499999999998401,8.999999999999996
74,A2WPKP73S4MBLK,-6.810344827586214,51.81465517241381,67.93965517241381,-21.060344827586217,47.8146551724138,46.43965517241382,outside,14.250000000000004,4.000000000000007,21.499999999999986
75,A3KFFIBJZVM0J2,51.810344827586185,12.935344827586214,-7.689655172413779,22.3103448275862,16.56034482758621,7.310344827586195,inside,29.499999999999986,-3.6249999999999964,-14.999999999999975
76,A3EZEVKRB0VRNM,6.008620689655173,8.63362068965517,14.758620689655178,5.008620689655168,9.133620689655178,12.258620689655173,inside,1.0000000000000044,-0.5000000000000071,2.5000000000000053
77,A1IMO5XR05U7S5,-27.051724137931025,6.823275862068966,4.198275862068959,6.698275862068971,11.698275862068968,-4.5517241379310285,outside,-33.74999999999999,-4.875000000000002,8.749999999999988
78,A3D2U4QF7821ZW,-7.922413793103452,-4.922413793103444,0.57758620689654,11.577586206896552,-15.922413793103454,3.577586206896542,inside,-19.500000000000004,11.00000000000001,-3.0000000000000018
79,AKFOCQ8TQZDDG,31.81896551724137,66.81896551724137,13.068965517241391,1.0689655172413701,45.44396551724137,26.06896551724138,outside,30.75,21.375,-12.99999999999999
80,A1BE3Y8ZDZ31BP,12.448275862068959,7.948275862068961,8.44827586206896,8.19827586206896,1.4482758620689644,17.44827586206896,outside,4.249999999999998,6.4999999999999964,-9.0
81,A12FTSX85NQ8N9,2.8275862068965543,-5.672413793103453,14.577586206896543,-3.672413793103449,1.3275862068965516,1.0775862068965547,inside,6.5000000000000036,-7.000000000000004,13.499999999999988
82,A2MS1GQLGAX9FZ,42.965517241379324,27.590517241379317,4.965517241379324,18.4655172413793,25.21551724137931,-6.284482758620699,inside,24.500000000000025,2.375000000000007,11.250000000000023
83,AOMFEAWQHU3D8,-8.88793103448276,5.487068965517254,-10.887931034482751,-6.887931034482751,6.4870689655172455,-1.8879310344827585,outside,-2.000000000000009,-0.9999999999999911,-8.999999999999993
84,A11S8IAAVDXCUS,-1.0862068965517244,-0.7112068965517238,-0.08620689655172464,0.4137931034482757,-2.961206896551724,-0.8362068965517251,outside,-1.5,2.2500000000000004,0.7500000000000004
85,A5HEKO0GZ3GD9,10.1551724137931,6.030172413793099,6.405172413793102,-17.34482758620689,-0.34482758620689236,10.655172413793107,inside,27.49999999999999,6.374999999999991,-4.250000000000004
86,ARYL3C6N9SVV1,15.172413793103445,0.4224137931034493,4.42241379310345,20.172413793103445,-0.5775862068965552,-1.8275862068965525,inside,-5.0,1.0000000000000044,6.250000000000003
87,A2GXE6MIDN8DPR,-14.08620689655172,-7.211206896551735,16.913793103448263,-10.086206896551735,-6.836206896551722,15.163793103448286,inside,-3.999999999999986,-0.37500000000001243,1.749999999999977
88,A3RHJEMZ4EGY2U,-16.586206896551708,-9.211206896551747,47.663793103448235,-27.586206896551765,2.6637931034482873,44.91379310344829,outside,11.000000000000057,-11.875000000000036,2.749999999999943
89,A2XGVGSG5WR173,8.137931034482751,9.387931034482754,13.887931034482744,8.637931034482751,9.137931034482758,4.137931034482759,inside,-0.5,0.24999999999999645,9.749999999999986
90,A3P5P5LGJGB6HD,6.482758620689651,-7.7672413793103505,3.732758620689654,6.982758620689652,-2.1422413793103474,0.482758620689657,outside,-0.5000000000000009,-5.6250000000000036,3.249999999999997
91,A2U1OCHJOOLVMB,4.206896551724136,1.2068965517241388,5.956896551724132,6.456896551724135,8.331896551724139,7.456896551724141,inside,-2.249999999999999,-7.125,-1.5000000000000089
92,AAURS65ZO4SXC,96.30172413793102,-6.198275862068964,-3.198275862068974,97.301724137931,-3.698275862068975,-2.9482758620689706,inside,-0.9999999999999858,-2.4999999999999893,-0.25000000000000355
93,A1VAL7L9L79IN0,64.75862068965516,90.88362068965525,-26.491379310344797,67.00862068965517,84.25862068965522,11.00862068965516,outside,-2.250000000000014,6.625000000000028,-37.49999999999996
94,A2NA6X1SON3KFH,46.15517241379312,27.90517241379311,3.405172413793098,26.155172413793103,-10.594827586206915,-0.8448275862069057,inside,20.000000000000014,38.50000000000003,4.2500000000000036
95,AGILQEFEPEK7N,-16.90517241379312,47.46982758620689,46.594827586206904,-7.905172413793107,42.21982758620691,33.09482758620691,outside,-9.000000000000014,5.249999999999979,13.499999999999993
96,APGX2WZ59OWDN,-2.8275862068965494,6.547413793103438,48.672413793103466,-13.077586206896564,16.672413793103445,24.422413793103473,inside,10.250000000000014,-10.125000000000007,24.249999999999993
97,A2HZSG2OHU7O8P,-6.405172413793099,-4.155172413793103,-21.4051724137931,-26.155172413793103,-4.280172413793099,-7.9051724137931085,outside,19.750000000000004,0.12499999999999556,-13.499999999999991
98,AZXSVMAA87U61,9.18103448275862,2.3060344827586245,23.681034482758598,24.181034482758605,-18.06896551724138,30.68103448275863,inside,-14.999999999999986,20.375000000000007,-7.000000000000032
99,A1WS9UHL45VZ0X,19.379310344827577,-26.37068965517242,-3.3706896551724457,17.629310344827577,-20.245689655172427,36.87931034482758,inside,1.75,-6.124999999999993,-40.25000000000003
100,A5BMKZRGHNSRT,34.38793103448274,27.012931034482783,-12.86206896551723,48.13793103448275,35.76293103448277,9.137931034482753,inside,-13.750000000000007,-8.749999999999986,-21.999999999999982
101,A12HWPFXQPITHD,8.0,-36.500000000000014,21.99999999999998,14.25,-41.25000000000003,35.00000000000002,inside,-6.25,4.750000000000014,-13.000000000000043
102,A2EGOCAO0VL2S8,7.767241379310346,3.267241379310346,-0.7327586206896587,6.017241379310345,-7.2327586206896575,0.5172413793103452,inside,1.7500000000000009,10.500000000000004,-1.250000000000004
103,A25OK203N0QYH2,-12.068965517241383,0.18103448275862366,-3.3189655172413803,14.18103448275862,5.431034482758623,1.9310344827586245,outside,-26.25,-5.249999999999999,-5.250000000000005
104,A2H2DJL45BZBD,-0.6293103448275851,15.74568965517242,5.370689655172409,16.620689655172416,-17.879310344827587,-1.879310344827585,outside,-17.25,33.62500000000001,7.249999999999995
105,A3NHBXYOMMJ2W6,-0.8103448275862042,9.439655172413799,-1.8103448275862022,-15.810344827586205,-5.560344827586206,-2.8103448275862073,outside,15.0,15.000000000000005,1.000000000000005
106,A3A7O8IJMBLF5J,-14.637931034482753,2.237068965517241,20.86206896551723,5.362068965517236,-5.51293103448276,3.362068965517243,inside,-19.99999999999999,7.750000000000001,17.49999999999999
107,A2RBVMD2HTBCZ9,5.129310344827583,-5.3706896551724155,3.3793103448275823,17.129310344827584,3.0043103448275827,1.3793103448275867,inside,-12.0,-8.374999999999998,1.9999999999999956
108,A3US4NGKXBVI48,-15.189655172413792,18.06034482758621,41.0603448275862,18.5603448275862,-4.564655172413797,17.310344827586214,outside,-33.74999999999999,22.625000000000007,23.749999999999986
109,A36GU3OHGLDS8R,-6.422413793103449,2.4525862068965543,-9.672413793103456,-0.17241379310344668,-3.9224137931034475,4.827586206896545,inside,-6.250000000000003,6.375000000000002,-14.5
110,A1EN3FW93BSXQQ,4.353448275862067,36.47844827586208,20.353448275862075,-10.89655172413793,11.603448275862071,4.3534482758620765,outside,15.249999999999996,24.875000000000007,15.999999999999998
111,A3DUL880Y08G95,-12.336206896551717,14.538793103448285,25.663793103448285,-15.33620689655172,8.038793103448292,-12.336206896551717,outside,3.0000000000000036,6.499999999999993,38.0
112,A1Z3NTRGIUZ240,16.83620689655172,-5.413793103448284,5.336206896551732,4.586206896551722,14.086206896551728,-7.413793103448273,inside,12.249999999999996,-19.50000000000001,12.750000000000005
113,A5CIHEPULDFUF,-5.663793103448273,4.961206896551722,11.086206896551719,14.336206896551722,-5.288793103448274,10.086206896551722,outside,-19.999999999999996,10.249999999999996,0.9999999999999964
114,A5K108EWACHK5,-11.249999999999991,-19.75,12.250000000000002,-3.0,-30.875000000000004,-34.499999999999986,outside,-8.249999999999991,11.125000000000004,46.749999999999986
115,A3NKZMF7M4X0ZP,1.9482758620689669,-5.55172413793104,-6.301724137931032,-6.051724137931032,5.823275862068968,0.6982758620689686,outside,7.999999999999999,-11.375000000000007,-7.000000000000001
116,A1QMJNJ5FGC09,4.051724137931034,-1.9482758620689626,-5.448275862068959,11.801724137931036,6.926724137931038,-4.9482758620689635,inside,-7.750000000000002,-8.875,-0.49999999999999556
117,A2OO4PG3LBLP5I,-3.456896551724138,-3.2068965517241335,-7.956896551724129,-0.9568965517241339,-12.081896551724144,-12.706896551724144,inside,-2.500000000000004,8.87500000000001,4.750000000000015
118,A36NTNEXBNBIOD,54.672413793103466,-7.952586206896541,0.6724137931034333,40.42241379310342,9.672413793103443,-13.077586206896553,inside,14.250000000000043,-17.624999999999986,13.749999999999986
119,A25R6M1SRCDIYF,-1.2068965517241421,0.6681034482758488,13.543103448275838,-23.956896551724135,-5.83189655172414,35.04310344827586,outside,22.749999999999993,6.4999999999999885,-21.50000000000002
120,A38GFVEBNQNSUJ,16.07758620689655,6.702586206896546,10.827586206896552,-4.172413793103452,6.827586206896552,3.327586206896551,inside,20.250000000000004,-0.12500000000000533,7.5
121,A11YS0T8MV3Q7C,-0.26724137931034614,-9.017241379310349,3.4827586206896513,3.2327586206896557,0.982758620689653,5.732758620689656,outside,-3.5000000000000018,-10.000000000000002,-2.2500000000000044
122,AB60ITQGDVHF0,8.793103448275865,9.293103448275861,22.293103448275872,-25.706896551724142,13.793103448275868,2.7931034482758696,outside,34.50000000000001,-4.500000000000007,19.500000000000004
123,A1N1ULK71RHVMM,43.13793103448276,-3.3620689655172544,22.13793103448274,21.887931034482747,-16.737068965517246,29.88793103448275,outside,21.250000000000014,13.374999999999991,-7.750000000000011
124,A6WYBPPG8Y2Q4,-2.198275862068961,5.301724137931043,-2.448275862068962,-3.9482758620689604,-7.448275862068966,-27.698275862068964,inside,1.7499999999999996,12.750000000000009,25.250000000000004
125,A3BJ95HQQ28GTE,-4.732758620689659,-1.7327586206896588,6.017241379310345,-7.982758620689655,6.767241379310347,-3.2327586206896513,outside,3.2499999999999956,-8.500000000000005,9.249999999999996
126,A2UISTPVTDPOOG,-4.25,4.3750000000000036,-2.749999999999997,-4.499999999999999,6.250000000000005,6.750000000000001,outside,0.2499999999999991,-1.8750000000000018,-9.499999999999998
127,ALCPF5NANBDSZ,-2.96551724137931,2.784482758620685,18.034482758620687,20.03448275862069,0.15948275862068506,0.5344827586206984,inside,-23.0,2.625,17.49999999999999
128,A1F6MWP9A0XLJQ,-14.801724137931037,13.44827586206896,7.198275862068953,12.198275862068966,21.198275862068975,18.448275862068968,inside,-27.000000000000004,-7.750000000000014,-11.250000000000014
129,A5C2W2YA7OHF8,-1.0603448275862064,1.5646551724137931,1.1896551724137965,-4.560344827586206,0.18965517241379326,-0.5603448275862064,outside,3.5,1.375,1.7500000000000029
130,A10T0161B70BXP,-9.663793103448274,-14.288793103448278,-15.663793103448274,-14.663793103448278,-5.788793103448274,-5.413793103448276,outside,5.0000000000000036,-8.500000000000004,-10.249999999999998
131,A2FYFCD16Z3PCC,7.594827586206898,2.719827586206897,19.0948275862069,-12.905172413793107,2.719827586206899,-11.405172413793101,inside,20.500000000000004,-2.220446049250313e-15,30.5
132,A1NKBIJQGT0712,1.1120689655172369,-10.137931034482765,-15.137931034482763,-11.63793103448276,-1.387931034482758,9.862068965517242,outside,12.749999999999996,-8.750000000000007,-25.000000000000007
133,A2BPXWBO2OSJRP,-10.896551724137925,4.978448275862085,-11.396551724137913,-31.39655172413793,-9.771551724137925,-18.896551724137932,outside,20.500000000000004,14.75000000000001,7.5000000000000195
134,AKP66RIZ3LQVX,-2.689655172413787,42.68534482758621,20.060344827586228,-7.189655172413783,27.560344827586206,5.560344827586212,inside,4.4999999999999964,15.125000000000007,14.500000000000016
135,AZ2P6DGG5M6SH,43.63793103448274,35.51293103448277,-16.612068965517185,-3.112068965517235,23.38793103448276,-31.612068965517253,outside,46.74999999999997,12.125000000000007,15.000000000000068
136,AZ69TBTDH7AZS,-7.982758620689652,-7.982758620689657,-13.982758620689646,9.517241379310345,-6.982758620689656,-3.732758620689658,inside,-17.499999999999996,-1.0000000000000009,-10.249999999999988
137,A2866TYG0D96LM,-8.48275862068966,41.39224137931034,24.017241379310335,11.017241379310349,4.017241379310327,-9.232758620689664,outside,-19.500000000000007,37.375000000000014,33.25
138,A3JN9PHM83VP1V,-44.87068965517241,-7.74568965517242,23.879310344827594,-9.870689655172416,8.504310344827589,-2.620689655172403,outside,-35.0,-16.250000000000007,26.499999999999996
139,A17K1CHOI773VZ,-5.112068965517244,11.512931034482754,-13.862068965517242,13.637931034482758,18.387931034482758,6.887931034482752,inside,-18.75,-6.8750000000000036,-20.749999999999993
140,A3GEYEPOHA33SP,13.689655172413783,-16.310344827586217,-12.310344827586192,-3.5603448275862157,-6.81034482758621,-12.810344827586206,inside,17.25,-9.500000000000007,0.5000000000000142
141,A2FCQ5K0T1PYHS,5.293103448275859,4.04310344827586,-11.456896551724139,-0.9568965517241409,2.668103448275864,1.0431034482758546,inside,6.25,1.3749999999999964,-12.499999999999993
142,A39C22RIL0YJ4D,-8.53448275862069,-7.784482758620696,15.965517241379313,-0.28448275862068684,-2.1594827586206913,11.965517241379308,outside,-8.250000000000004,-5.625000000000004,4.000000000000005
143,A17KN7NAP48L4B,11.8793103448276,5.254310344827589,26.37931034482758,-5.870689655172415,2.254310344827589,6.1293103448275925,outside,17.750000000000014,3.0,20.249999999999986
144,A2VGFS03KCCR1Q,-7.379310344827589,-5.629310344827587,5.62068965517241,9.120689655172413,0.12068965517241359,6.620689655172417,inside,-16.5,-5.750000000000001,-1.000000000000007
145,ASNMT3I94HZ44,-5.844827586206896,1.655172413793108,2.655172413793104,2.655172413793105,-7.719827586206898,-5.594827586206896,inside,-8.5,9.375000000000005,8.25
